player,game_date,target,last_3_avg,last_5_avg,last_10_avg,last_3_std,days_rest,is_home,opp_def,multi_PER,multi_WS,multi_TS_PCT,multi_season_PTS_avg,injury_sentiment,morale_score,motivation
Stephen Curry,2022-10-21,34.0,33.0,33.0,33.0,0.0,2.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-10-23,33.0,33.5,33.5,33.5,0.0,1.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-10-25,21.0,33.333333333333336,33.333333333333336,33.333333333333336,0.4714045207910317,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-10-27,33.0,29.333333333333332,30.25,30.25,5.90668171555645,1.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-10-29,31.0,29.0,30.8,30.8,5.656854249492381,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-10-30,32.0,28.333333333333332,30.4,30.833333333333332,5.2493385826745405,0.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-01,23.0,32.0,30.0,31.0,0.816496580927726,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-03,39.0,28.666666666666668,28.0,30.0,4.0276819911981905,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-07,47.0,31.333333333333332,31.6,31.0,6.548960901462833,3.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-11,40.0,36.333333333333336,34.4,32.6,9.977753031397176,3.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-13,27.0,42.0,36.2,33.3,3.559026084010437,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-14,16.0,38.0,35.2,32.6,8.286535263104035,0.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-16,50.0,27.666666666666668,33.8,30.9,9.809292646374773,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-18,24.0,31.0,36.0,33.8,14.165686240583852,1.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-20,33.0,30.0,31.4,32.9,14.514360704718161,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-23,22.0,35.666666666666664,30.0,33.1,10.780641085864152,2.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-25,33.0,26.333333333333332,29.0,32.1,4.784233364802441,1.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-27,25.0,29.333333333333332,32.4,33.1,5.185449728701348,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-11-29,32.0,26.666666666666668,27.4,31.7,4.642796092394707,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-02,19.0,30.0,29.0,30.2,3.559026084010437,2.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-03,30.0,25.333333333333332,26.2,28.1,5.312459150169742,0.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-05,12.0,27.0,27.8,28.4,5.715476066494082,1.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-10,32.0,20.333333333333332,23.6,28.0,7.408703590297623,4.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-13,20.0,24.666666666666668,25.0,26.2,8.993825042154695,2.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2022-12-14,38.0,21.333333333333332,22.6,25.8,8.219218670625303,0.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2023-01-10,24.0,30.0,26.4,26.3,7.483314773547883,26.0,1,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2023-01-13,15.0,27.333333333333332,25.2,26.5,7.71722460186015,2.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
Stephen Curry,2023-01-15,20.0,25.666666666666668,25.8,24.7,9.46337971105226,1.0,0,100.0,21.908945829266326,11.538894117343276,0.6299792785737305,1774.0,-0.94,0.25,0.15
