player,game_date,target,last_3_avg,last_5_avg,last_10_avg,last_3_std,days_rest,is_home,opp_def,multi_PER,multi_WS,multi_TS_PCT,multi_season_PTS_avg,injury_sentiment,morale_score,motivation
Devin Booker,2022-10-21,33.0,28.0,28.0,28.0,0.0,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-10-23,35.0,30.5,30.5,30.5,0.0,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-10-25,34.0,32.0,32.0,32.0,2.943920288775949,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-10-28,16.0,34.0,32.5,32.5,0.816496580927726,2.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-10-30,30.0,28.333333333333332,29.2,29.2,8.73053390247253,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-01,18.0,26.666666666666668,29.6,29.333333333333332,7.71722460186015,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-04,25.0,21.333333333333332,26.6,27.714285714285715,6.182412330330469,2.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-05,24.0,24.333333333333332,24.6,27.375,4.9216076867444665,0.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-07,28.0,22.333333333333332,22.6,27.0,3.0912061651652345,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-09,32.0,25.666666666666668,25.0,27.1,1.699673171197595,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-11,17.0,28.0,25.4,27.5,3.265986323710904,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-14,25.0,25.666666666666668,25.2,25.9,6.342099196813483,2.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-16,27.0,24.666666666666668,25.2,24.9,6.128258770283412,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-18,49.0,23.0,25.8,24.2,4.320493798938574,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-20,20.0,33.666666666666664,30.0,27.5,10.873004286866728,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-22,25.0,32.0,27.6,26.5,12.355835328567093,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-25,21.0,31.333333333333332,29.2,27.2,12.657891697365017,2.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-26,27.0,22.0,28.4,26.8,2.160246899469287,0.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-28,44.0,24.333333333333332,28.4,27.1,2.494438257849294,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-11-30,51.0,30.666666666666668,27.4,28.7,9.741092797468305,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-02,41.0,40.666666666666664,33.6,30.6,10.077477638553983,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-04,20.0,45.333333333333336,36.8,33.0,4.189935029992178,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-05,11.0,37.333333333333336,36.6,32.5,12.918548250050735,0.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-07,17.0,24.0,33.4,30.9,12.569805089976535,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-09,14.0,16.0,28.0,27.7,3.7416573867739413,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-15,14.0,14.0,20.6,27.1,2.449489742783178,5.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-17,58.0,15.0,15.2,26.0,1.4142135623730951,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2022-12-25,2.0,28.666666666666668,22.8,29.7,20.741798914805393,7.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-07,19.0,24.666666666666668,21.0,27.2,24.073960113690383,43.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-10,21.0,26.333333333333332,21.4,24.7,23.442601296689656,2.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-14,32.0,14.0,22.8,21.7,8.524474568362947,3.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-16,19.0,24.0,26.4,20.8,5.715476066494082,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-24,25.0,24.0,18.6,20.7,5.715476066494082,7.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-02-26,24.0,25.333333333333332,23.2,22.1,5.312459150169742,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-01,37.0,22.666666666666668,24.2,22.8,2.6246692913372702,2.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-03,35.0,28.666666666666668,27.4,25.1,5.90668171555645,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-05,36.0,32.0,28.0,27.2,5.715476066494082,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-08,44.0,36.0,31.4,25.0,0.816496580927726,2.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-11,28.0,38.333333333333336,35.2,29.2,4.0276819911981905,2.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-13,32.0,36.0,36.0,30.1,6.531972647421808,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-14,30.0,34.666666666666664,35.0,31.2,6.79869268479038,0.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-16,19.0,30.0,34.0,31.0,1.632993161855452,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-19,46.0,27.0,30.6,31.0,5.715476066494082,2.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-22,33.0,31.666666666666668,31.0,33.1,11.08552609887726,2.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-24,32.0,32.666666666666664,32.0,34.0,11.025223605694151,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-25,29.0,37.0,32.0,33.5,6.377042156569663,0.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-27,24.0,31.333333333333332,31.8,32.9,1.699673171197595,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-29,29.0,28.333333333333332,32.8,31.7,3.2998316455372216,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-03-31,27.0,27.333333333333332,29.4,30.2,2.3570226039551585,1.0,1,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
Devin Booker,2023-04-02,22.0,26.666666666666668,28.2,30.1,2.0548046676563256,1.0,0,100.0,21.923706380433497,12.44919018958221,0.6002665269676021,1745.0,-0.94,0.25,0.15
