player,status,n_rows,rmse_advanced,rmse_baseline,delta_rmse
Stephen Curry,ok,13,21.50599473057928,21.798505461087643,0.29251073050836496
Nikola Jokic,ok,14,16.415753985401388,18.800680811756102,2.3849268263547145
Kevin Durant,ok,13,7.8182988993552165,7.269919514360258,-0.5483793849949583
Luka Doncic,ok,10,10.711770621161904,10.506782699447076,-0.20498792171482805
Devin Booker,ok,15,4.131410915161106,3.893891318356831,-0.2375195968042747
