player,game_date,target,last_3_avg,last_5_avg,last_10_avg,last_3_std,days_rest,is_home,opp_def,multi_PER,multi_WS,multi_TS_PCT,multi_season_PTS_avg,injury_sentiment,morale_score,motivation
Luka Doncic,2022-10-22,32.0,35.0,35.0,35.0,0.0,2.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-10-25,37.0,33.5,33.5,33.5,0.0,2.0,0,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-10-27,41.0,34.666666666666664,34.666666666666664,34.666666666666664,2.0548046676563256,1.0,0,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-10-29,31.0,36.666666666666664,36.25,36.25,3.681787005729087,1.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-10-30,44.0,36.333333333333336,35.2,35.2,4.109609335312651,0.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-02,33.0,38.666666666666664,37.0,36.666666666666664,5.557777333511022,2.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-04,35.0,36.0,37.2,36.142857142857146,5.715476066494082,1.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-07,36.0,37.333333333333336,36.8,36.0,4.784233364802441,2.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-09,24.0,34.666666666666664,35.8,36.0,1.247219128924647,1.0,0,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-10,22.0,31.666666666666668,34.4,34.8,5.436502143433364,0.0,0,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-12,42.0,27.333333333333332,30.0,33.5,6.182412330330469,1.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-15,35.0,29.333333333333332,31.8,34.5,8.993825042154695,2.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
Luka Doncic,2022-11-18,33.0,33.0,31.8,34.3,8.286535263104035,2.0,1,100.0,28.865603258119236,15.957553518610053,0.6046449247545294,1815.5555555555554,-0.94,0.25,0.15
