player,game_date,target,last_3_avg,last_5_avg,last_10_avg,last_3_std,days_rest,is_home,opp_def,multi_PER,multi_WS,multi_TS_PCT,multi_season_PTS_avg,injury_sentiment,morale_score,motivation
LeBron James,2022-10-20,20.0,31.0,31.0,31.0,0.0,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-10-23,31.0,25.5,25.5,25.5,0.0,2.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-10-26,19.0,27.333333333333332,27.333333333333332,27.333333333333332,5.185449728701348,2.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-10-28,28.0,23.333333333333332,25.25,25.25,5.436502143433364,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-10-30,26.0,26.0,25.8,25.8,5.0990195135927845,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-02,20.0,24.333333333333332,24.8,25.833333333333332,3.858612300930075,2.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-04,17.0,24.666666666666668,24.8,25.0,3.39934634239519,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-06,27.0,21.0,22.0,24.0,3.7416573867739413,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-09,30.0,21.333333333333332,23.6,24.333333333333332,4.189935029992178,2.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-25,21.0,24.666666666666668,24.0,24.9,5.557777333511022,15.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-26,39.0,26.0,23.0,23.9,3.7416573867739413,0.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-28,21.0,30.0,26.8,25.8,7.3484692283495345,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-11-30,31.0,27.0,27.6,24.8,8.48528137423857,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-02,28.0,30.333333333333332,28.4,26.0,7.363574011458174,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-04,29.0,26.666666666666668,28.0,26.0,4.189935029992178,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-06,21.0,29.333333333333332,29.6,26.3,1.247219128924647,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-09,23.0,26.0,26.0,26.4,3.559026084010437,2.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-11,35.0,24.333333333333332,26.4,27.0,3.39934634239519,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-13,33.0,26.333333333333332,27.2,27.8,6.182412330330469,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-16,30.0,30.333333333333332,28.2,28.1,5.2493385826745405,2.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-18,33.0,32.666666666666664,28.4,29.0,2.0548046676563256,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-21,31.0,32.0,30.8,28.4,1.4142135623730951,2.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-23,34.0,31.333333333333332,32.4,29.4,1.247219128924647,1.0,1,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-25,38.0,32.666666666666664,32.2,29.7,1.247219128924647,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-27,28.0,34.333333333333336,33.2,30.7,2.8674417556808756,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-28,27.0,33.333333333333336,32.8,30.6,4.109609335312651,0.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
LeBron James,2022-12-30,47.0,31.0,31.6,31.2,4.96655480858378,1.0,0,100.0,25.18377787483048,12.651032141183764,0.6056578460045934,1707.3333333333333,-0.94,0.25,0.15
