player,train_rows,val_rows,test_rows,val_mae,test_mae,model_path
Jim McIlvaine,186,40,39,,,C:\Users\bcmad\Downloads\StatMusePicksv2\backend\models_store\smoke\Jim_McIlvaine.pkl
