player_id,n_samples,model,val_mae,test_mae,hyperparameters,timestamp,ensemble_selected
Stephen Curry,30,XGBoost,2.1766649531519544,3.186785436595237,"{""n_estimators"": 19, ""max_depth"": 4, ""learning_rate"": 0.024517856609649665, ""subsample"": 0.6}","""3bce79ffe3c5cb003a7aa4fc74f24a635001a2920107aa3749f13d68f9b19c81""",False
Stephen Curry,30,Ensemble,0.9113722808141365,2.415098120462788,"{""weights"": [0.4008702053264006, 0.29217828361710996, 0.3069515110564894], ""use_stacking"": false}","""3bce79ffe3c5cb003a7aa4fc74f24a635001a2920107aa3749f13d68f9b19c81""",True
